"contador";"tiempo";"numero1";"numero2";"numero3";"jornada"
52255;"14:30:54";14;30;54;Tarde
52256;"14:30:55";14;30;55;Tarde
52257;"14:30:56";14;30;56;Tarde
52258;"14:30:57";14;30;57;Tarde
52259;"14:30:58";14;30;58;Tarde
52260;"14:30:59";14;30;59;Tarde
52261;"14:31:00";14;31;0;Tarde
52262;"14:31:01";14;31;1;Tarde
52263;"14:31:02";14;31;2;Tarde
52264;"14:31:03";14;31;3;Tarde
52265;"14:31:04";14;31;4;Tarde
52266;"14:31:05";14;31;5;Tarde
52267;"14:31:06";14;31;6;Tarde
52268;"14:31:07";14;31;7;Tarde
52269;"14:31:08";14;31;8;Tarde
52270;"14:31:09";14;31;9;Tarde
52271;"14:31:10";14;31;10;Tarde
52272;"14:31:11";14;31;11;Tarde
52273;"14:31:12";14;31;12;Tarde
52274;"14:31:13";14;31;13;Tarde
52275;"14:31:14";14;31;14;Tarde
52276;"14:31:15";14;31;15;Tarde
52277;"14:31:16";14;31;16;Tarde
52278;"14:31:17";14;31;17;Tarde
52279;"14:31:18";14;31;18;Tarde
52280;"14:31:19";14;31;19;Tarde
52281;"14:31:20";14;31;20;Tarde
52282;"14:31:21";14;31;21;Tarde
52283;"14:31:22";14;31;22;Tarde
52284;"14:31:23";14;31;23;Tarde
52285;"14:31:24";14;31;24;Tarde
52286;"14:31:25";14;31;25;Tarde
52287;"14:31:26";14;31;26;Tarde
52288;"14:31:27";14;31;27;Tarde
52289;"14:31:28";14;31;28;Tarde
52290;"14:31:29";14;31;29;Tarde
52291;"14:31:30";14;31;30;Tarde
52292;"14:31:31";14;31;31;Tarde
52293;"14:31:32";14;31;32;Tarde
52294;"14:31:33";14;31;33;Tarde
52295;"14:31:34";14;31;34;Tarde
52296;"14:31:35";14;31;35;Tarde
52297;"14:31:36";14;31;36;Tarde
52298;"14:31:37";14;31;37;Tarde
52299;"14:31:38";14;31;38;Tarde
52300;"14:31:39";14;31;39;Tarde
52301;"14:31:40";14;31;40;Tarde
52302;"14:31:41";14;31;41;Tarde
52303;"14:31:42";14;31;42;Tarde
52304;"14:31:43";14;31;43;Tarde
52305;"14:31:44";14;31;44;Tarde
52306;"14:31:45";14;31;45;Tarde
52307;"14:31:46";14;31;46;Tarde
52308;"14:31:47";14;31;47;Tarde
52309;"14:31:48";14;31;48;Tarde
52310;"14:31:49";14;31;49;Tarde
52311;"14:31:50";14;31;50;Tarde
52312;"14:31:51";14;31;51;Tarde
52313;"14:31:52";14;31;52;Tarde
52314;"14:31:53";14;31;53;Tarde
52315;"14:31:54";14;31;54;Tarde
52316;"14:31:55";14;31;55;Tarde
52317;"14:31:56";14;31;56;Tarde
52318;"14:31:57";14;31;57;Tarde
52319;"14:31:58";14;31;58;Tarde
52320;"14:31:59";14;31;59;Tarde
52321;"14:32:00";14;32;0;Tarde
52322;"14:32:01";14;32;1;Tarde
52323;"14:32:02";14;32;2;Tarde
52324;"14:32:03";14;32;3;Tarde
52325;"14:32:04";14;32;4;Tarde
52326;"14:32:05";14;32;5;Tarde
52327;"14:32:06";14;32;6;Tarde
52328;"14:32:07";14;32;7;Tarde
52329;"14:32:08";14;32;8;Tarde
52330;"14:32:09";14;32;9;Tarde
52331;"14:32:10";14;32;10;Tarde
52332;"14:32:11";14;32;11;Tarde
52333;"14:32:12";14;32;12;Tarde
52334;"14:32:13";14;32;13;Tarde
52335;"14:32:14";14;32;14;Tarde
52336;"14:32:15";14;32;15;Tarde
52337;"14:32:16";14;32;16;Tarde
52338;"14:32:17";14;32;17;Tarde
52339;"14:32:18";14;32;18;Tarde
52340;"14:32:19";14;32;19;Tarde
52341;"14:32:20";14;32;20;Tarde
52342;"14:32:21";14;32;21;Tarde
52343;"14:32:22";14;32;22;Tarde
52344;"14:32:23";14;32;23;Tarde
52345;"14:32:24";14;32;24;Tarde
52346;"14:32:25";14;32;25;Tarde
52347;"14:32:26";14;32;26;Tarde
52348;"14:32:27";14;32;27;Tarde
52349;"14:32:28";14;32;28;Tarde
52350;"14:32:29";14;32;29;Tarde
52351;"14:32:30";14;32;30;Tarde
52352;"14:32:31";14;32;31;Tarde
52353;"14:32:32";14;32;32;Tarde
52354;"14:32:33";14;32;33;Tarde
52355;"14:32:34";14;32;34;Tarde
52356;"14:32:35";14;32;35;Tarde
52357;"14:32:36";14;32;36;Tarde
52358;"14:32:37";14;32;37;Tarde
52359;"14:32:38";14;32;38;Tarde
52360;"14:32:39";14;32;39;Tarde
52361;"14:32:40";14;32;40;Tarde
52362;"14:32:41";14;32;41;Tarde
52363;"14:32:42";14;32;42;Tarde
52364;"14:32:43";14;32;43;Tarde
52365;"14:32:44";14;32;44;Tarde
52366;"14:32:45";14;32;45;Tarde
52367;"14:32:46";14;32;46;Tarde
52368;"14:32:47";14;32;47;Tarde
52369;"14:32:48";14;32;48;Tarde
52370;"14:32:49";14;32;49;Tarde
52371;"14:32:50";14;32;50;Tarde
52372;"14:32:51";14;32;51;Tarde
52373;"14:32:52";14;32;52;Tarde
52374;"14:32:53";14;32;53;Tarde
52375;"14:32:54";14;32;54;Tarde
52376;"14:32:55";14;32;55;Tarde
52377;"14:32:56";14;32;56;Tarde
52378;"14:32:57";14;32;57;Tarde
52379;"14:32:58";14;32;58;Tarde
52380;"14:32:59";14;32;59;Tarde
52381;"14:33:00";14;33;0;Tarde
52382;"14:33:01";14;33;1;Tarde
52383;"14:33:02";14;33;2;Tarde
52384;"14:33:03";14;33;3;Tarde
52385;"14:33:04";14;33;4;Tarde
52386;"14:33:05";14;33;5;Tarde
52387;"14:33:06";14;33;6;Tarde
52388;"14:33:07";14;33;7;Tarde
52389;"14:33:08";14;33;8;Tarde
52390;"14:33:09";14;33;9;Tarde
52391;"14:33:10";14;33;10;Tarde
52392;"14:33:11";14;33;11;Tarde
52393;"14:33:12";14;33;12;Tarde
52394;"14:33:13";14;33;13;Tarde
52395;"14:33:14";14;33;14;Tarde
52396;"14:33:15";14;33;15;Tarde
52397;"14:33:16";14;33;16;Tarde
52398;"14:33:17";14;33;17;Tarde
52399;"14:33:18";14;33;18;Tarde
52400;"14:33:19";14;33;19;Tarde
52401;"14:33:20";14;33;20;Tarde
52402;"14:33:21";14;33;21;Tarde
52403;"14:33:22";14;33;22;Tarde
52404;"14:33:23";14;33;23;Tarde
52405;"14:33:24";14;33;24;Tarde
52406;"14:33:25";14;33;25;Tarde
52407;"14:33:26";14;33;26;Tarde
52408;"14:33:27";14;33;27;Tarde
52409;"14:33:28";14;33;28;Tarde
52410;"14:33:29";14;33;29;Tarde
52411;"14:33:30";14;33;30;Tarde
52412;"14:33:31";14;33;31;Tarde
52413;"14:33:32";14;33;32;Tarde
52414;"14:33:33";14;33;33;Tarde
52415;"14:33:34";14;33;34;Tarde
52416;"14:33:35";14;33;35;Tarde
52417;"14:33:36";14;33;36;Tarde
52418;"14:33:37";14;33;37;Tarde
52419;"14:33:38";14;33;38;Tarde
52420;"14:33:39";14;33;39;Tarde
52421;"14:33:40";14;33;40;Tarde
52422;"14:33:41";14;33;41;Tarde
52423;"14:33:42";14;33;42;Tarde
52424;"14:33:43";14;33;43;Tarde
52425;"14:33:44";14;33;44;Tarde
52426;"14:33:45";14;33;45;Tarde
52427;"14:33:46";14;33;46;Tarde
52428;"14:33:47";14;33;47;Tarde
52429;"14:33:48";14;33;48;Tarde
52430;"14:33:49";14;33;49;Tarde
52431;"14:33:50";14;33;50;Tarde
52432;"14:33:51";14;33;51;Tarde
52433;"14:33:52";14;33;52;Tarde
52434;"14:33:53";14;33;53;Tarde
52435;"14:33:54";14;33;54;Tarde
52436;"14:33:55";14;33;55;Tarde
52437;"14:33:56";14;33;56;Tarde
52438;"14:33:57";14;33;57;Tarde
52439;"14:33:58";14;33;58;Tarde
52440;"14:33:59";14;33;59;Tarde
52441;"14:34:00";14;34;0;Tarde
52442;"14:34:01";14;34;1;Tarde
52443;"14:34:02";14;34;2;Tarde
52444;"14:34:03";14;34;3;Tarde
52445;"14:34:04";14;34;4;Tarde
52446;"14:34:05";14;34;5;Tarde
52447;"14:34:06";14;34;6;Tarde
52448;"14:34:07";14;34;7;Tarde
52449;"14:34:08";14;34;8;Tarde
52450;"14:34:09";14;34;9;Tarde
52451;"14:34:10";14;34;10;Tarde
52452;"14:34:11";14;34;11;Tarde
52453;"14:34:12";14;34;12;Tarde
52454;"14:34:13";14;34;13;Tarde
52455;"14:34:14";14;34;14;Tarde
52456;"14:34:15";14;34;15;Tarde
52457;"14:34:16";14;34;16;Tarde
52458;"14:34:17";14;34;17;Tarde
52459;"14:34:18";14;34;18;Tarde
52460;"14:34:19";14;34;19;Tarde
52461;"14:34:20";14;34;20;Tarde
52462;"14:34:21";14;34;21;Tarde
52463;"14:34:22";14;34;22;Tarde
52464;"14:34:23";14;34;23;Tarde
52465;"14:34:24";14;34;24;Tarde
52466;"14:34:25";14;34;25;Tarde
52467;"14:34:26";14;34;26;Tarde
52468;"14:34:27";14;34;27;Tarde
52469;"14:34:28";14;34;28;Tarde
52470;"14:34:29";14;34;29;Tarde
52471;"14:34:30";14;34;30;Tarde
52472;"14:34:31";14;34;31;Tarde
52473;"14:34:32";14;34;32;Tarde
52474;"14:34:33";14;34;33;Tarde
52475;"14:34:34";14;34;34;Tarde
52476;"14:34:35";14;34;35;Tarde
52477;"14:34:36";14;34;36;Tarde
52478;"14:34:37";14;34;37;Tarde
52479;"14:34:38";14;34;38;Tarde
52480;"14:34:39";14;34;39;Tarde
52481;"14:34:40";14;34;40;Tarde
52482;"14:34:41";14;34;41;Tarde
52483;"14:34:42";14;34;42;Tarde
52484;"14:34:43";14;34;43;Tarde
52485;"14:34:44";14;34;44;Tarde
52486;"14:34:45";14;34;45;Tarde
52487;"14:34:46";14;34;46;Tarde
52488;"14:34:47";14;34;47;Tarde
52489;"14:34:48";14;34;48;Tarde
52490;"14:34:49";14;34;49;Tarde
52491;"14:34:50";14;34;50;Tarde
52492;"14:34:51";14;34;51;Tarde
52493;"14:34:52";14;34;52;Tarde
52494;"14:34:53";14;34;53;Tarde
52495;"14:34:54";14;34;54;Tarde
52496;"14:34:55";14;34;55;Tarde
52497;"14:34:56";14;34;56;Tarde
52498;"14:34:57";14;34;57;Tarde
52499;"14:34:58";14;34;58;Tarde
52500;"14:34:59";14;34;59;Tarde
52501;"14:35:00";14;35;0;Tarde
52502;"14:35:01";14;35;1;Tarde
52503;"14:35:02";14;35;2;Tarde
52504;"14:35:03";14;35;3;Tarde
52505;"14:35:04";14;35;4;Tarde
52506;"14:35:05";14;35;5;Tarde
52507;"14:35:06";14;35;6;Tarde
52508;"14:35:07";14;35;7;Tarde
52509;"14:35:08";14;35;8;Tarde
52510;"14:35:09";14;35;9;Tarde
52511;"14:35:10";14;35;10;Tarde
52512;"14:35:11";14;35;11;Tarde
52513;"14:35:12";14;35;12;Tarde
52514;"14:35:13";14;35;13;Tarde
52515;"14:35:14";14;35;14;Tarde
52516;"14:35:15";14;35;15;Tarde
52517;"14:35:16";14;35;16;Tarde
52518;"14:35:17";14;35;17;Tarde
52519;"14:35:18";14;35;18;Tarde
52520;"14:35:19";14;35;19;Tarde
52521;"14:35:20";14;35;20;Tarde
52522;"14:35:21";14;35;21;Tarde
52523;"14:35:22";14;35;22;Tarde
52524;"14:35:23";14;35;23;Tarde
52525;"14:35:24";14;35;24;Tarde
52526;"14:35:25";14;35;25;Tarde
52527;"14:35:26";14;35;26;Tarde
52528;"14:35:27";14;35;27;Tarde
52529;"14:35:28";14;35;28;Tarde
52530;"14:35:29";14;35;29;Tarde
52531;"14:35:30";14;35;30;Tarde
52532;"14:35:31";14;35;31;Tarde
52533;"14:35:32";14;35;32;Tarde
52534;"14:35:33";14;35;33;Tarde
52535;"14:35:34";14;35;34;Tarde
52536;"14:35:35";14;35;35;Tarde
52537;"14:35:36";14;35;36;Tarde
52538;"14:35:37";14;35;37;Tarde
52539;"14:35:38";14;35;38;Tarde
52540;"14:35:39";14;35;39;Tarde
52541;"14:35:40";14;35;40;Tarde
52542;"14:35:41";14;35;41;Tarde
52543;"14:35:42";14;35;42;Tarde
52544;"14:35:43";14;35;43;Tarde
52545;"14:35:44";14;35;44;Tarde
52546;"14:35:45";14;35;45;Tarde
52547;"14:35:46";14;35;46;Tarde
52548;"14:35:47";14;35;47;Tarde
52549;"14:35:48";14;35;48;Tarde
52550;"14:35:49";14;35;49;Tarde
52551;"14:35:50";14;35;50;Tarde
52552;"14:35:51";14;35;51;Tarde
52553;"14:35:52";14;35;52;Tarde
52554;"14:35:53";14;35;53;Tarde
52555;"14:35:54";14;35;54;Tarde
52556;"14:35:55";14;35;55;Tarde
52557;"14:35:56";14;35;56;Tarde
52558;"14:35:57";14;35;57;Tarde
52559;"14:35:58";14;35;58;Tarde
52560;"14:35:59";14;35;59;Tarde
52561;"14:36:00";14;36;0;Tarde
52562;"14:36:01";14;36;1;Tarde
52563;"14:36:02";14;36;2;Tarde
52564;"14:36:03";14;36;3;Tarde
52565;"14:36:04";14;36;4;Tarde
52566;"14:36:05";14;36;5;Tarde
52567;"14:36:06";14;36;6;Tarde
52568;"14:36:07";14;36;7;Tarde
52569;"14:36:08";14;36;8;Tarde
52570;"14:36:09";14;36;9;Tarde
52571;"14:36:10";14;36;10;Tarde
52572;"14:36:11";14;36;11;Tarde
52573;"14:36:12";14;36;12;Tarde
52574;"14:36:13";14;36;13;Tarde
52575;"14:36:14";14;36;14;Tarde
52576;"14:36:15";14;36;15;Tarde
52577;"14:36:16";14;36;16;Tarde
52578;"14:36:17";14;36;17;Tarde
52579;"14:36:18";14;36;18;Tarde
52580;"14:36:19";14;36;19;Tarde
52581;"14:36:20";14;36;20;Tarde
52582;"14:36:21";14;36;21;Tarde
52583;"14:36:22";14;36;22;Tarde
52584;"14:36:23";14;36;23;Tarde
52585;"14:36:24";14;36;24;Tarde
52586;"14:36:25";14;36;25;Tarde
52587;"14:36:26";14;36;26;Tarde
52588;"14:36:27";14;36;27;Tarde
52589;"14:36:28";14;36;28;Tarde
52590;"14:36:29";14;36;29;Tarde
52591;"14:36:30";14;36;30;Tarde
52592;"14:36:31";14;36;31;Tarde
52593;"14:36:32";14;36;32;Tarde
52594;"14:36:33";14;36;33;Tarde
52595;"14:36:34";14;36;34;Tarde
52596;"14:36:35";14;36;35;Tarde
52597;"14:36:36";14;36;36;Tarde
52598;"14:36:37";14;36;37;Tarde
52599;"14:36:38";14;36;38;Tarde
52600;"14:36:39";14;36;39;Tarde
52601;"14:36:40";14;36;40;Tarde
52602;"14:36:41";14;36;41;Tarde
52603;"14:36:42";14;36;42;Tarde
52604;"14:36:43";14;36;43;Tarde
52605;"14:36:44";14;36;44;Tarde
52606;"14:36:45";14;36;45;Tarde
52607;"14:36:46";14;36;46;Tarde
52608;"14:36:47";14;36;47;Tarde
52609;"14:36:48";14;36;48;Tarde
52610;"14:36:49";14;36;49;Tarde
52611;"14:36:50";14;36;50;Tarde
52612;"14:36:51";14;36;51;Tarde
52613;"14:36:52";14;36;52;Tarde
52614;"14:36:53";14;36;53;Tarde
52615;"14:36:54";14;36;54;Tarde
52616;"14:36:55";14;36;55;Tarde
52617;"14:36:56";14;36;56;Tarde
52618;"14:36:57";14;36;57;Tarde
52619;"14:36:58";14;36;58;Tarde
52620;"14:36:59";14;36;59;Tarde
52621;"14:37:00";14;37;0;Tarde
52622;"14:37:01";14;37;1;Tarde
52623;"14:37:02";14;37;2;Tarde
52624;"14:37:03";14;37;3;Tarde
52625;"14:37:04";14;37;4;Tarde
52626;"14:37:05";14;37;5;Tarde
52627;"14:37:06";14;37;6;Tarde
52628;"14:37:07";14;37;7;Tarde
52629;"14:37:08";14;37;8;Tarde
52630;"14:37:09";14;37;9;Tarde
52631;"14:37:10";14;37;10;Tarde
52632;"14:37:11";14;37;11;Tarde
52633;"14:37:12";14;37;12;Tarde
52634;"14:37:13";14;37;13;Tarde
52635;"14:37:14";14;37;14;Tarde
52636;"14:37:15";14;37;15;Tarde
52637;"14:37:16";14;37;16;Tarde
52638;"14:37:17";14;37;17;Tarde
52639;"14:37:18";14;37;18;Tarde
52640;"14:37:19";14;37;19;Tarde
52641;"14:37:20";14;37;20;Tarde
52642;"14:37:21";14;37;21;Tarde
52643;"14:37:22";14;37;22;Tarde
52644;"14:37:23";14;37;23;Tarde
52645;"14:37:24";14;37;24;Tarde
52646;"14:37:25";14;37;25;Tarde
52647;"14:37:26";14;37;26;Tarde
52648;"14:37:27";14;37;27;Tarde
52649;"14:37:28";14;37;28;Tarde
52650;"14:37:29";14;37;29;Tarde
52651;"14:37:30";14;37;30;Tarde
52652;"14:37:31";14;37;31;Tarde
52653;"14:37:32";14;37;32;Tarde
52654;"14:37:33";14;37;33;Tarde
52655;"14:37:34";14;37;34;Tarde
52656;"14:37:35";14;37;35;Tarde
52657;"14:37:36";14;37;36;Tarde
52658;"14:37:37";14;37;37;Tarde
52659;"14:37:38";14;37;38;Tarde
52660;"14:37:39";14;37;39;Tarde
52661;"14:37:40";14;37;40;Tarde
52662;"14:37:41";14;37;41;Tarde
52663;"14:37:42";14;37;42;Tarde
52664;"14:37:43";14;37;43;Tarde
52665;"14:37:44";14;37;44;Tarde
52666;"14:37:45";14;37;45;Tarde
52667;"14:37:46";14;37;46;Tarde
52668;"14:37:47";14;37;47;Tarde
52669;"14:37:48";14;37;48;Tarde
52670;"14:37:49";14;37;49;Tarde
52671;"14:37:50";14;37;50;Tarde
52672;"14:37:51";14;37;51;Tarde
52673;"14:37:52";14;37;52;Tarde
52674;"14:37:53";14;37;53;Tarde
52675;"14:37:54";14;37;54;Tarde
52676;"14:37:55";14;37;55;Tarde
52677;"14:37:56";14;37;56;Tarde
52678;"14:37:57";14;37;57;Tarde
52679;"14:37:58";14;37;58;Tarde
52680;"14:37:59";14;37;59;Tarde
52681;"14:38:00";14;38;0;Tarde
52682;"14:38:01";14;38;1;Tarde
52683;"14:38:02";14;38;2;Tarde
52684;"14:38:03";14;38;3;Tarde
52685;"14:38:04";14;38;4;Tarde
52686;"14:38:05";14;38;5;Tarde
52687;"14:38:06";14;38;6;Tarde
52688;"14:38:07";14;38;7;Tarde
52689;"14:38:08";14;38;8;Tarde
52690;"14:38:09";14;38;9;Tarde
52691;"14:38:10";14;38;10;Tarde
52692;"14:38:11";14;38;11;Tarde
52693;"14:38:12";14;38;12;Tarde
52694;"14:38:13";14;38;13;Tarde
52695;"14:38:14";14;38;14;Tarde
52696;"14:38:15";14;38;15;Tarde
52697;"14:38:16";14;38;16;Tarde
52698;"14:38:17";14;38;17;Tarde
52699;"14:38:18";14;38;18;Tarde
52700;"14:38:19";14;38;19;Tarde
52701;"14:38:20";14;38;20;Tarde
52702;"14:38:21";14;38;21;Tarde
52703;"14:38:22";14;38;22;Tarde
52704;"14:38:23";14;38;23;Tarde
52705;"14:38:24";14;38;24;Tarde
52706;"14:38:25";14;38;25;Tarde
52707;"14:38:26";14;38;26;Tarde
52708;"14:38:27";14;38;27;Tarde
52709;"14:38:28";14;38;28;Tarde
52710;"14:38:29";14;38;29;Tarde
52711;"14:38:30";14;38;30;Tarde
52712;"14:38:31";14;38;31;Tarde
52713;"14:38:32";14;38;32;Tarde
52714;"14:38:33";14;38;33;Tarde
52715;"14:38:34";14;38;34;Tarde
52716;"14:38:35";14;38;35;Tarde
52717;"14:38:36";14;38;36;Tarde
52718;"14:38:37";14;38;37;Tarde
52719;"14:38:38";14;38;38;Tarde
52720;"14:38:39";14;38;39;Tarde
52721;"14:38:40";14;38;40;Tarde
52722;"14:38:41";14;38;41;Tarde
52723;"14:38:42";14;38;42;Tarde
52724;"14:38:43";14;38;43;Tarde
52725;"14:38:44";14;38;44;Tarde
52726;"14:38:45";14;38;45;Tarde
52727;"14:38:46";14;38;46;Tarde
52728;"14:38:47";14;38;47;Tarde
52729;"14:38:48";14;38;48;Tarde
52730;"14:38:49";14;38;49;Tarde
52731;"14:38:50";14;38;50;Tarde
52732;"14:38:51";14;38;51;Tarde
52733;"14:38:52";14;38;52;Tarde
52734;"14:38:53";14;38;53;Tarde
52735;"14:38:54";14;38;54;Tarde
52736;"14:38:55";14;38;55;Tarde
52737;"14:38:56";14;38;56;Tarde
52738;"14:38:57";14;38;57;Tarde
52739;"14:38:58";14;38;58;Tarde
52740;"14:38:59";14;38;59;Tarde
52741;"14:39:00";14;39;0;Tarde
52742;"14:39:01";14;39;1;Tarde
52743;"14:39:02";14;39;2;Tarde
52744;"14:39:03";14;39;3;Tarde
52745;"14:39:04";14;39;4;Tarde
52746;"14:39:05";14;39;5;Tarde
52747;"14:39:06";14;39;6;Tarde
52748;"14:39:07";14;39;7;Tarde
52749;"14:39:08";14;39;8;Tarde
52750;"14:39:09";14;39;9;Tarde
52751;"14:39:10";14;39;10;Tarde
52752;"14:39:11";14;39;11;Tarde
52753;"14:39:12";14;39;12;Tarde
52754;"14:39:13";14;39;13;Tarde
52755;"14:39:14";14;39;14;Tarde
52756;"14:39:15";14;39;15;Tarde
52757;"14:39:16";14;39;16;Tarde
52758;"14:39:17";14;39;17;Tarde
52759;"14:39:18";14;39;18;Tarde
52760;"14:39:19";14;39;19;Tarde
52761;"14:39:20";14;39;20;Tarde
52762;"14:39:21";14;39;21;Tarde
52763;"14:39:22";14;39;22;Tarde
52764;"14:39:23";14;39;23;Tarde
52765;"14:39:24";14;39;24;Tarde
52766;"14:39:25";14;39;25;Tarde
52767;"14:39:26";14;39;26;Tarde
52768;"14:39:27";14;39;27;Tarde
52769;"14:39:28";14;39;28;Tarde
52770;"14:39:29";14;39;29;Tarde
52771;"14:39:30";14;39;30;Tarde
52772;"14:39:31";14;39;31;Tarde
52773;"14:39:32";14;39;32;Tarde
52774;"14:39:33";14;39;33;Tarde
52775;"14:39:34";14;39;34;Tarde
52776;"14:39:35";14;39;35;Tarde
52777;"14:39:36";14;39;36;Tarde
52778;"14:39:37";14;39;37;Tarde
52779;"14:39:38";14;39;38;Tarde
52780;"14:39:39";14;39;39;Tarde
52781;"14:39:40";14;39;40;Tarde
52782;"14:39:41";14;39;41;Tarde
52783;"14:39:42";14;39;42;Tarde
52784;"14:39:43";14;39;43;Tarde
52785;"14:39:44";14;39;44;Tarde
52786;"14:39:45";14;39;45;Tarde
52787;"14:39:46";14;39;46;Tarde
52788;"14:39:47";14;39;47;Tarde
52789;"14:39:48";14;39;48;Tarde
52790;"14:39:49";14;39;49;Tarde
52791;"14:39:50";14;39;50;Tarde
52792;"14:39:51";14;39;51;Tarde
52793;"14:39:52";14;39;52;Tarde
52794;"14:39:53";14;39;53;Tarde
52795;"14:39:54";14;39;54;Tarde
52796;"14:39:55";14;39;55;Tarde
52797;"14:39:56";14;39;56;Tarde
52798;"14:39:57";14;39;57;Tarde
52799;"14:39:58";14;39;58;Tarde
52800;"14:39:59";14;39;59;Tarde
52801;"14:40:00";14;40;0;Tarde
52802;"14:40:01";14;40;1;Tarde
52803;"14:40:02";14;40;2;Tarde
52804;"14:40:03";14;40;3;Tarde
52805;"14:40:04";14;40;4;Tarde
52806;"14:40:05";14;40;5;Tarde
52807;"14:40:06";14;40;6;Tarde
52808;"14:40:07";14;40;7;Tarde
52809;"14:40:08";14;40;8;Tarde
52810;"14:40:09";14;40;9;Tarde
52811;"14:40:10";14;40;10;Tarde
52812;"14:40:11";14;40;11;Tarde
52813;"14:40:12";14;40;12;Tarde
52814;"14:40:13";14;40;13;Tarde
52815;"14:40:14";14;40;14;Tarde
52816;"14:40:15";14;40;15;Tarde
52817;"14:40:16";14;40;16;Tarde
52818;"14:40:17";14;40;17;Tarde
52819;"14:40:18";14;40;18;Tarde
52820;"14:40:19";14;40;19;Tarde
52821;"14:40:20";14;40;20;Tarde
52822;"14:40:21";14;40;21;Tarde
52823;"14:40:22";14;40;22;Tarde
52824;"14:40:23";14;40;23;Tarde
52825;"14:40:24";14;40;24;Tarde
52826;"14:40:25";14;40;25;Tarde
52827;"14:40:26";14;40;26;Tarde
52828;"14:40:27";14;40;27;Tarde
52829;"14:40:28";14;40;28;Tarde
52830;"14:40:29";14;40;29;Tarde
52831;"14:40:30";14;40;30;Tarde
52832;"14:40:31";14;40;31;Tarde
52833;"14:40:32";14;40;32;Tarde
52834;"14:40:33";14;40;33;Tarde
52835;"14:40:34";14;40;34;Tarde
52836;"14:40:35";14;40;35;Tarde
52837;"14:40:36";14;40;36;Tarde
52838;"14:40:37";14;40;37;Tarde
52839;"14:40:38";14;40;38;Tarde
52840;"14:40:39";14;40;39;Tarde
52841;"14:40:40";14;40;40;Tarde
52842;"14:40:41";14;40;41;Tarde
52843;"14:40:42";14;40;42;Tarde
52844;"14:40:43";14;40;43;Tarde
52845;"14:40:44";14;40;44;Tarde
52846;"14:40:45";14;40;45;Tarde
52847;"14:40:46";14;40;46;Tarde
52848;"14:40:47";14;40;47;Tarde
52849;"14:40:48";14;40;48;Tarde
52850;"14:40:49";14;40;49;Tarde
52851;"14:40:50";14;40;50;Tarde
52852;"14:40:51";14;40;51;Tarde
52853;"14:40:52";14;40;52;Tarde
52854;"14:40:53";14;40;53;Tarde
52855;"14:40:54";14;40;54;Tarde
52856;"14:40:55";14;40;55;Tarde
52857;"14:40:56";14;40;56;Tarde
52858;"14:40:57";14;40;57;Tarde
52859;"14:40:58";14;40;58;Tarde
52860;"14:40:59";14;40;59;Tarde
52861;"14:41:00";14;41;0;Tarde
52862;"14:41:01";14;41;1;Tarde
52863;"14:41:02";14;41;2;Tarde
52864;"14:41:03";14;41;3;Tarde
52865;"14:41:04";14;41;4;Tarde
52866;"14:41:05";14;41;5;Tarde
52867;"14:41:06";14;41;6;Tarde
52868;"14:41:07";14;41;7;Tarde
52869;"14:41:08";14;41;8;Tarde
52870;"14:41:09";14;41;9;Tarde
52871;"14:41:10";14;41;10;Tarde
52872;"14:41:11";14;41;11;Tarde
52873;"14:41:12";14;41;12;Tarde
52874;"14:41:13";14;41;13;Tarde
52875;"14:41:14";14;41;14;Tarde
52876;"14:41:15";14;41;15;Tarde
52877;"14:41:16";14;41;16;Tarde
52878;"14:41:17";14;41;17;Tarde
52879;"14:41:18";14;41;18;Tarde
52880;"14:41:19";14;41;19;Tarde
52881;"14:41:20";14;41;20;Tarde
52882;"14:41:21";14;41;21;Tarde
52883;"14:41:22";14;41;22;Tarde
52884;"14:41:23";14;41;23;Tarde
52885;"14:41:24";14;41;24;Tarde
52886;"14:41:25";14;41;25;Tarde
52887;"14:41:26";14;41;26;Tarde
52888;"14:41:27";14;41;27;Tarde
52889;"14:41:28";14;41;28;Tarde
52890;"14:41:29";14;41;29;Tarde
52891;"14:41:30";14;41;30;Tarde
52892;"14:41:31";14;41;31;Tarde
52893;"14:41:32";14;41;32;Tarde
52894;"14:41:33";14;41;33;Tarde
52895;"14:41:34";14;41;34;Tarde
52896;"14:41:35";14;41;35;Tarde
52897;"14:41:36";14;41;36;Tarde
52898;"14:41:37";14;41;37;Tarde
52899;"14:41:38";14;41;38;Tarde
52900;"14:41:39";14;41;39;Tarde
52901;"14:41:40";14;41;40;Tarde
52902;"14:41:41";14;41;41;Tarde
52903;"14:41:42";14;41;42;Tarde
52904;"14:41:43";14;41;43;Tarde
52905;"14:41:44";14;41;44;Tarde
52906;"14:41:45";14;41;45;Tarde
52907;"14:41:46";14;41;46;Tarde
52908;"14:41:47";14;41;47;Tarde
52909;"14:41:48";14;41;48;Tarde
52910;"14:41:49";14;41;49;Tarde
52911;"14:41:50";14;41;50;Tarde
52912;"14:41:51";14;41;51;Tarde
52913;"14:41:52";14;41;52;Tarde
52914;"14:41:53";14;41;53;Tarde
52915;"14:41:54";14;41;54;Tarde
52916;"14:41:55";14;41;55;Tarde
52917;"14:41:56";14;41;56;Tarde
52918;"14:41:57";14;41;57;Tarde
52919;"14:41:58";14;41;58;Tarde
